id,product_id,name,image,price,description,product_link
3,UACC-G4-Dome-Arm-Mount,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-Camera-AM-B,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-camera-am-b
2,UACC-Camera-AM-B,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-camera-am-b
3,UACC-Camera-AM-B,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-Bullet-AB-B,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-bullet-ab-b
2,UACC-Bullet-AB-B,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-bullet-ab-b
3,UACC-Bullet-AB-B,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-Pro-Bullet-Enhancer-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-pro-bullet-enhancer-b/w
2,UACC-Pro-Bullet-Enhancer-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-pro-bullet-enhancer-b/w
3,UACC-Pro-Bullet-Enhancer-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-AI-Pro-Enhancer-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-ai-pro-enhancer-b/w
2,UACC-AI-Pro-Enhancer-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-ai-pro-enhancer-b/w
3,UACC-AI-Pro-Enhancer-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G5-Enhancer,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g5-enhancer
2,UACC-G5-Enhancer,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g5-enhancer
3,UACC-G5-Enhancer,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UVC-G4-IRExtender,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uvc-g4-irextender
2,UVC-G4-IRExtender,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uvc-g4-irextender
3,UVC-G4-IRExtender,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-Camera-DM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-camera-dm-b/w
2,UACC-Camera-DM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-camera-dm-b/w
3,UACC-Camera-DM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-GB-Plate-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-gb-plate-b/w
2,UACC-GB-Plate-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-gb-plate-b/w
3,UACC-GB-Plate-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-Dome-FM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-dome-fm-b/w
2,UACC-Dome-FM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-dome-fm-b/w
3,UACC-Dome-FM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G6-Pro-360-FM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g6-pro-360-fm-b/w
2,UACC-G6-Pro-360-FM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g6-pro-360-fm-b/w
3,UACC-G6-Pro-360-FM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G6-Dome-FM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g6-dome-fm-b/w
2,UACC-G6-Dome-FM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g6-dome-fm-b/w
3,UACC-G6-Dome-FM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G6-Dome-FMS-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g6-dome-fms-b/w
2,UACC-G6-Dome-FMS-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g6-dome-fms-b/w
3,UACC-G6-Dome-FMS-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G5-Dome-Ultra-FM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g5-dome-ultra-fm-b/w
2,UACC-G5-Dome-Ultra-FM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g5-dome-ultra-fm-b/w
3,UACC-G5-Dome-Ultra-FM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G5-Dome-Ultra-FM-SB-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g5-dome-ultra-fm-sb-b/w
2,UACC-G5-Dome-Ultra-FM-SB-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g5-dome-ultra-fm-sb-b/w
3,UACC-G5-Dome-Ultra-FM-SB-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G6-Dome-WS-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g6-dome-ws-b/w
2,UACC-G6-Dome-WS-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g6-dome-ws-b/w
3,UACC-G6-Dome-WS-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-Dome-WS-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-dome-ws-b/w
2,UACC-Dome-WS-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-dome-ws-b/w
3,UACC-Dome-WS-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G6-180-FM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g6-180-fm-b/w
2,UACC-G6-180-FM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g6-180-fm-b/w
3,UACC-G6-180-FM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G6-180-PM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g6-180-pm-b/w
2,UACC-G6-180-PM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g6-180-pm-b/w
3,UACC-G6-180-PM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G5-PTZ-CM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g5-ptz-cm-b/w
2,UACC-G5-PTZ-CM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g5-ptz-cm-b/w
3,UACC-G5-PTZ-CM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G5-PTZ-PM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g5-ptz-pm-b/w
2,UACC-G5-PTZ-PM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g5-ptz-pm-b/w
3,UACC-G5-PTZ-PM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G5-PTZ-SM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g5-ptz-sm-b/w
2,UACC-G5-PTZ-SM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g5-ptz-sm-b/w
3,UACC-G5-PTZ-SM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G5-PTZ-ICM-SB-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g5-ptz-icm-sb-b/w
2,UACC-G5-PTZ-ICM-SB-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g5-ptz-icm-sb-b/w
3,UACC-G5-PTZ-ICM-SB-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G6-PTZ-ICM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g6-ptz-icm-b/w
2,UACC-G6-PTZ-ICM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g6-ptz-icm-b/w
3,UACC-G6-PTZ-ICM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G5-PTZ-CA-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g5-ptz-ca-b/w
2,UACC-G5-PTZ-CA-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g5-ptz-ca-b/w
3,UACC-G5-PTZ-CA-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-Flex-Cam-PWM-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-flex-cam-pwm-b/w
2,UACC-Flex-Cam-PWM-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-flex-cam-pwm-b/w
3,UACC-Flex-Cam-PWM-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G4 Doorbell Pro PoE-Gang Box-White-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g4 doorbell pro poe-gang box-white-b/w
2,UACC-G4 Doorbell Pro PoE-Gang Box-White-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g4 doorbell pro poe-gang box-white-b/w
3,UACC-G4 Doorbell Pro PoE-Gang Box-White-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G4-DBP-Cable-USB-7M,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g4-dbp-cable-usb-7m
2,UACC-G4-DBP-Cable-USB-7M,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g4-dbp-cable-usb-7m
3,UACC-G4-DBP-Cable-USB-7M,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G4-INS-Cable-USB-4.5M,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g4-ins-cable-usb-4.5m
2,UACC-G4-INS-Cable-USB-4.5M,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g4-ins-cable-usb-4.5m
3,UACC-G4-INS-Cable-USB-4.5M,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-G4-INS-Cover-DG/G/LG,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-g4-ins-cover-dg/g/lg
2,UACC-G4-INS-Cover-DG/G/LG,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-g4-ins-cover-dg/g/lg
3,UACC-G4-INS-Cover-DG/G/LG,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-AI-Theta-Audio-Cable-1M,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-ai-theta-audio-cable-1m
2,UACC-AI-Theta-Audio-Cable-1M,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-ai-theta-audio-cable-1m
3,UACC-AI-Theta-Audio-Cable-1M,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UACC-AI-Theta-Audio-Cable-Ext-10M,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uacc-ai-theta-audio-cable-ext-10m
2,UACC-AI-Theta-Audio-Cable-Ext-10M,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uacc-ai-theta-audio-cable-ext-10m
3,UACC-AI-Theta-Audio-Cable-Ext-10M,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,efg,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-efg
2,efg,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-efg
3,efg,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,udm-pro-max,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit
2,udm-pro-max,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable
3,udm-pro-max,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,udm-pro,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design.",/products/mounting-kit
2,udm-pro,Power Cable,/images/dcs-box.png,299,High-quality power cable.,/products/power-cable
1,udm-se,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-efg
2,udm-se,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-efg
3,udm-se,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,ucg-fiber,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ucg-fiber
2,ucg-fiber,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ucg-fiber
3,ucg-fiber,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,ucg-max,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ucg-max
2,ucg-max,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ucg-max
3,ucg-max,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,ucg-ultra,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ucg-ultra
2,ucg-ultra,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ucg-ultra
3,ucg-ultra,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,udr-7,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-udr-7
2,udr-7,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-udr-7
3,udr-7,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,ux-7,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit
2,ux-7,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable
3,ux-7,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,udr-5g-max,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-udr-5g-max
2,udr-5g-max,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-udr-5g-max
3,udr-5g-max,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UDW,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-udw
2,UDW,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-udw
3,UDW,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UVC-G6-Pro-Entry,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uvc-g6-pro-entry
2,UVC-G6-Pro-Entry,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uvc-g6-pro-entry
3,UVC-G6-Pro-Entry,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UVC-G6-Entry,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit
2,UVC-G6-Entry,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable
3,UVC-G6-Entry,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-G3-Pro-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-g3-pro-b/w
2,UA-G3-Pro-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-g3-pro-b/w
3,UA-G3-Pro-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-G2-Pro-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-g2-pro-b/w
2,UA-G2-Pro-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-g2-pro-b/w
3,UA-G2-Pro-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-G3-Flex-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-g3-flex-b/w
2,UA-G3-Flex-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-g3-flex-b/w
3,UA-G3-Flex-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-G3-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-g3-b/w
2,UA-G3-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-g3-b/w
3,UA-G3-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-G2-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-g2-b/w
2,UA-G2-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-g2-b/w
3,UA-G2-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-Retrofit-Reader-B/W,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-retrofit-reader-b/w
2,UA-Retrofit-Reader-B/W,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-retrofit-reader-b/w
3,UA-Retrofit-Reader-B/W,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-G3-Intercom,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-g3-intercom
2,UA-G3-Intercom,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-g3-intercom
3,UA-G3-Intercom,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-G2-Intercom,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-g2-intercom
2,UA-G2-Intercom,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-g2-intercom
3,UA-G2-Intercom,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-Ultra,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-ultra
2,UA-Ultra,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-ultra
3,UA-Ultra,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-G3-Intercom,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-g3-intercom
2,UA-G3-Intercom,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-g3-intercom
3,UA-G3-Intercom,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-G2-Intercom,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-g2-intercom
2,UA-G2-Intercom,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-g2-intercom
3,UA-G2-Intercom,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UA-G2-Intercom,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-ua-g2-intercom
2,UA-G2-Intercom,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-ua-g2-intercom
3,UA-G2-Intercom,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UVC-G6-Pro-Entry,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uvc-g6-pro-entry
2,UVC-G6-Pro-Entry,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uvc-g6-pro-entry
3,UVC-G6-Pro-Entry,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,UVC-G6-Entry,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-uvc-g6-entry
2,UVC-G6-Entry,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-uvc-g6-entry
3,UVC-G6-Entry,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
1,EAH-8,Mounting Kit,/images/dcs-box.png,299,"Compact, stackable, and toolless design. Perfect for your rack-mount devices.",/products/mounting-kit-eah-8
2,EAH-8,Power Cable,/images/dcs-box.png,299,High-quality power cable with durable construction.,/products/power-cable-eah-8
3,EAH-8,SFP+ Module,/images/dcs-box.png,299,High-speed 10Gbps SFP+ module for fiber connectivity.,/products/sfp-module-10g
