product_id,image_url,sort_order,is_primary
UNVR-Instant-Kit,/images/banners/dcs-overview-1.png,1,0
UNVR-Instant-Kit,/images/banners/dcs-overview-2.png,2,0
UA-Card-10-B/W,/images/camera.jpg,0,1
UA-Card-10-B/W,/images/banners/dcs-overview-1.png,1,0
UA-Card-10-B/W,/images/banners/dcs-overview-2.png,2,0
UACC-Retrofit-PoE-2Wire,/images/camera.jpg,0,1
UACC-Retrofit-PoE-2Wire,/images/banners/dcs-overview-1.png,1,0
UACC-Retrofit-PoE-2Wire,/images/banners/dcs-overview-2.png,2,0
UACC-Reader-JB-B/W,/images/camera.jpg,0,1
UACC-Reader-JB-B/W,/images/banners/dcs-overview-1.png,1,0
UACC-Reader-JB-B/W,/images/banners/dcs-overview-2.png,2,0
UACC-Reader-Pro-JB-B/W,/images/camera.jpg,0,1
UACC-Reader-Pro-JB-B/W,/images/banners/dcs-overview-1.png,1,0
UACC-Reader-Pro-JB-B/W,/images/banners/dcs-overview-2.png,2,0
UACC-Reader-Pro-AM-B/W,/images/camera.jpg,0,1
UACC-Reader-Pro-AM-B/W,/images/banners/dcs-overview-1.png,1,0
UACC-Reader-Pro-AM-B/W,/images/banners/dcs-overview-2.png,2,0
UACC-Intercom-SAM,/images/camera.jpg,0,1
UACC-Intercom-SAM,/images/banners/dcs-overview-1.png,1,0
UACC-Intercom-SAM,/images/banners/dcs-overview-2.png,2,0
UACC-Intercom-FM,/images/camera.jpg,0,1
UACC-Intercom-FM,/images/banners/dcs-overview-1.png,1,0
UACC-Intercom-FM,/images/banners/dcs-overview-2.png,2,0
UACC-Intercom-Sunshield,/images/camera.jpg,0,1
UACC-Intercom-Sunshield,/images/banners/dcs-overview-1.png,1,0
UACC-Intercom-Sunshield,/images/banners/dcs-overview-2.png,2,0
UACC-Intercom-WM,/images/camera.jpg,0,1
UACC-Intercom-WM,/images/banners/dcs-overview-1.png,1,0
UACC-Intercom-WM,/images/banners/dcs-overview-2.png,2,0
UACC-Intercom-Viewer-TS,/images/camera.jpg,0,1
UACC-Intercom-Viewer-TS,/images/banners/dcs-overview-1.png,1,0
UACC-Intercom-Viewer-TS,/images/banners/dcs-overview-2.png,2,0
UACC-Junction-Utility,/images/camera.jpg,0,1
UACC-Junction-Utility,/images/banners/dcs-overview-1.png,1,0
UACC-Junction-Utility,/images/banners/dcs-overview-2.png,2,0
UACC-Retrofit-PSU-12V,/images/camera.jpg,0,1
UACC-Retrofit-PSU-12V,/images/banners/dcs-overview-1.png,1,0
UACC-Retrofit-PSU-12V,/images/banners/dcs-overview-2.png,2,0
UA-Button,/images/camera.jpg,0,1
UA-Button,/images/banners/dcs-overview-1.png,1,0
UA-Button,/images/banners/dcs-overview-2.png,2,0
UACC-DoorCloser,/images/camera.jpg,0,1
UACC-DoorCloser,/images/banners/dcs-overview-1.png,1,0
UACC-DoorCloser,/images/banners/dcs-overview-2.png,2,0
UACC-PanicBar,/images/camera.jpg,0,1
UACC-PanicBar,/images/banners/dcs-overview-1.png,1,0
UACC-PanicBar,/images/banners/dcs-overview-2.png,2,0
UA-Lock-Magnetic-270kg,/images/camera.jpg,0,1
UA-Lock-Magnetic-270kg,/images/banners/dcs-overview-1.png,1,0
UA-Lock-Magnetic-270kg,/images/banners/dcs-overview-2.png,2,0
UACC-Lock-Strike-Secure-15mm,/images/camera.jpg,0,1
UACC-Lock-Strike-Secure-15mm,/images/banners/dcs-overview-1.png,1,0
UACC-Lock-Strike-Secure-15mm,/images/banners/dcs-overview-2.png,2,0
UACC-Lock-Strike-Safe-15mm,/images/camera.jpg,0,1
UACC-Lock-Strike-Safe-15mm,/images/banners/dcs-overview-1.png,1,0
UACC-Lock-Strike-Safe-15mm,/images/banners/dcs-overview-2.png,2,0
UACC-Cable-DoorLockRelay-1P,/images/camera.jpg,0,1
UACC-Cable-DoorLockRelay-1P,/images/banners/dcs-overview-1.png,1,0
UACC-Cable-DoorLockRelay-1P,/images/banners/dcs-overview-2.png,2,0
UACC-Cable-DoorLockRelay-2P,/images/camera.jpg,0,1
UACC-Cable-DoorLockRelay-2P,/images/banners/dcs-overview-1.png,1,0
UACC-Cable-DoorLockRelay-2P,/images/banners/dcs-overview-2.png,2,0
UA-Pocket,/images/camera.jpg,0,1
UA-Pocket,/images/banners/dcs-overview-1.png,1,0
UA-Pocket,/images/banners/dcs-overview-2.png,2,0
UA-Rescue,/images/camera.jpg,0,1
UA-Rescue,/images/banners/dcs-overview-1.png,1,0
UA-Rescue,/images/banners/dcs-overview-2.png,2,0
UNAS-Pro-8,/images/camera.jpg,0,1
UNAS-Pro-8,/images/banners/dcs-overview-1.png,1,0
UNAS-Pro-8,/images/banners/dcs-overview-2.png,2,0
UNAS-Pro-4,/images/camera.jpg,0,1
UNAS-Pro-4,/images/banners/dcs-overview-1.png,1,0
UNAS-Pro-4,/images/banners/dcs-overview-2.png,2,0
UNAS-Pro,/images/camera.jpg,0,1
UNAS-Pro,/images/banners/dcs-overview-1.png,1,0
UNAS-Pro,/images/banners/dcs-overview-2.png,2,0
UNAS-2-B/W,/images/camera.jpg,0,1
UNAS-2-B/W,/images/banners/dcs-overview-1.png,1,0
UNAS-2-B/W,/images/banners/dcs-overview-2.png,2,0
UNAS-4-B/W,/images/camera.jpg,0,1
UNAS-4-B/W,/images/banners/dcs-overview-1.png,1,0
UNAS-4-B/W,/images/banners/dcs-overview-2.png,2,0
UPS-2U,/images/camera.jpg,0,1
UPS-2U,/images/banners/dcs-overview-1.png,1,0
UPS-2U,/images/banners/dcs-overview-2.png,2,0
UPS-Tower,/images/products/Product-UniFi-UPS-Tower.png,0,1
UPS-Tower,/images/banners/dcs-overview-1.png,1,0
UPS-Tower,/images/banners/dcs-overview-2.png,2,0
USW-Mission-Critical(120W),/images/camera.jpg,0,1
USW-Mission-Critical(120W),/images/banners/dcs-overview-1.png,1,0
USW-Mission-Critical(120W),/images/banners/dcs-overview-2.png,2,0
USP-RPS,/images/camera.jpg,0,1
USP-RPS,/images/banners/dcs-overview-1.png,1,0
USP-RPS,/images/banners/dcs-overview-2.png,2,0
USP-PDU-Pro,/images/camera.jpg,0,1
USP-PDU-Pro,/images/banners/dcs-overview-1.png,1,0
USP-PDU-Pro,/images/banners/dcs-overview-2.png,2,0
USP-PDU-HD,/images/camera.jpg,0,1
USP-PDU-HD,/images/banners/dcs-overview-1.png,1,0
USP-PDU-HD,/images/banners/dcs-overview-2.png,2,0
U5G-Max,/images/camera.jpg,0,1
U5G-Max,/images/banners/dcs-overview-1.png,1,0
U5G-Max,/images/banners/dcs-overview-2.png,2,0
U5G-Max-Outdoor,/images/products/Product-UniFi-5G-Max-Outdoor.png,0,1
U5G-Max-Outdoor,/images/banners/dcs-overview-1.png,1,0
U5G-Max-Outdoor,/images/banners/dcs-overview-2.png,2,0
UMR-Industrial,/images/camera.jpg,0,1
UMR-Industrial,/images/banners/dcs-overview-1.png,1,0
UMR-Industrial,/images/banners/dcs-overview-2.png,2,0
UMR-Ultra,/images/camera.jpg,0,1
UMR-Ultra,/images/banners/dcs-overview-1.png,1,0
UMR-Ultra,/images/banners/dcs-overview-2.png,2,0
UMR,/images/camera.jpg,0,1
UMR,/images/banners/dcs-overview-1.png,1,0
UMR,/images/banners/dcs-overview-2.png,2,0
U-LTE,/images/camera.jpg,0,1
U-LTE,/images/banners/dcs-overview-1.png,1,0
U-LTE,/images/banners/dcs-overview-2.png,2,0
U-LTE-Backup Pro,/images/camera.jpg,0,1
U-LTE-Backup Pro,/images/banners/dcs-overview-1.png,1,0
U-LTE-Backup Pro,/images/banners/dcs-overview-2.png,2,0
UTP-G3-Touch-Enterprise,/images/camera.jpg,0,1
UTP-G3-Touch-Enterprise,/images/banners/dcs-overview-1.png,1,0
UTP-G3-Touch-Enterprise,/images/banners/dcs-overview-2.png,2,0
UTP-G3-Touch-Pro,/images/camera.jpg,0,1
UTP-G3-Touch-Pro,/images/banners/dcs-overview-1.png,1,0
UTP-G3-Touch-Pro,/images/banners/dcs-overview-2.png,2,0
UTP-G3-Touch-Wall,/images/camera.jpg,0,1
UTP-G3-Touch-Wall,/images/banners/dcs-overview-1.png,1,0
UTP-G3-Touch-Wall,/images/banners/dcs-overview-2.png,2,0
UTP-TouchMax-B/W,/images/products/Product-G2-Touch-Max.png,0,1
UTP-TouchMax-B/W,/images/banners/dcs-overview-1.png,1,0
UTP-TouchMax-B/W,/images/banners/dcs-overview-2.png,2,0
UTP-Touch-B/W,/images/camera.jpg,0,1
UTP-Touch-B/W,/images/banners/dcs-overview-1.png,1,0
UTP-Touch-B/W,/images/banners/dcs-overview-2.png,2,0
UT-G3-Handset,/images/camera.jpg,0,1
UT-G3-Handset,/images/banners/dcs-overview-1.png,1,0
UT-G3-Handset,/images/banners/dcs-overview-2.png,2,0
UT-ATA,/images/camera.jpg,0,1
UT-ATA,/images/banners/dcs-overview-1.png,1,0
UT-ATA,/images/banners/dcs-overview-2.png,2,0
UC-EV-Station-Pro,/images/camera.jpg,0,1
UC-EV-Station-Pro,/images/banners/dcs-overview-1.png,1,0
UC-EV-Station-Pro,/images/banners/dcs-overview-2.png,2,0
UC-EV-Station-Lite,/images/products/Product-EV-Station-Lite.png,0,1
UC-EV-Station-Lite,/images/banners/dcs-overview-1.png,1,0
UC-EV-Station-Lite,/images/banners/dcs-overview-2.png,2,0
UPL-Amp-B/W,/images/camera.jpg,0,1
UPL-Amp-B/W,/images/banners/dcs-overview-1.png,1,0
UPL-Amp-B/W,/images/banners/dcs-overview-2.png,2,0
UPL-Port-B/W,/images/camera.jpg,0,1
UPL-Port-B/W,/images/banners/dcs-overview-1.png,1,0
UPL-Port-B/W,/images/banners/dcs-overview-2.png,2,0
UC-Cast-Pro,/images/camera.jpg,0,1
UC-Cast-Pro,/images/banners/dcs-overview-1.png,1,0
UC-Cast-Pro,/images/banners/dcs-overview-2.png,2,0
UC-Cast-Lite,/images/camera.jpg,0,1
UC-Cast-Lite,/images/banners/dcs-overview-1.png,1,0
UC-Cast-Lite,/images/banners/dcs-overview-2.png,2,0
ECS-Aggregation,/images/switch.jpg,0,1
ECS-Aggregation,/images/banners/dcs-overview-1.png,1,0
ECS-Aggregation,/images/banners/dcs-overview-2.png,2,0
USW-Pro-XG-Aggregation,/images/products/Product-Pro-XG-Aggregation.png,0,1
USW-Pro-XG-Aggregation,/images/banners/dcs-overview-1.png,1,0
USW-Pro-XG-Aggregation,/images/banners/dcs-overview-2.png,2,0
USW-Pro-Aggregation,/images/switch.jpg,0,1
USW-Pro-Aggregation,/images/banners/dcs-overview-1.png,1,0
USW-Pro-Aggregation,/images/banners/dcs-overview-2.png,2,0
USW-Aggregation,/images/switch.jpg,0,1
USW-Aggregation,/images/banners/dcs-overview-1.png,1,0
USW-Aggregation,/images/banners/dcs-overview-2.png,2,0
ECS-48-PoE(2150W),/images/switch.jpg,0,1
ECS-48-PoE(2150W),/images/banners/dcs-overview-1.png,1,0
ECS-48-PoE(2150W),/images/banners/dcs-overview-2.png,2,0
ECS-24-PoE(1050W),/images/products/Product-Enterprise-Campus-24-PoE.png,0,1
ECS-24-PoE(1050W),/images/banners/dcs-overview-1.png,1,0
ECS-24-PoE(1050W),/images/banners/dcs-overview-2.png,2,0
ECS-48S-PoE(2150W),/images/switch.jpg,0,1
ECS-48S-PoE(2150W),/images/banners/dcs-overview-1.png,1,0
ECS-48S-PoE(2150W),/images/banners/dcs-overview-2.png,2,0
ECS-24S-PoE(1050W),/images/switch.jpg,0,1
ECS-24S-PoE(1050W),/images/banners/dcs-overview-1.png,1,0
ECS-24S-PoE(1050W),/images/banners/dcs-overview-2.png,2,0
ECS-Aggregation,/images/switch.jpg,0,1
ECS-Aggregation,/images/banners/dcs-overview-1.png,1,0
ECS-Aggregation,/images/banners/dcs-overview-2.png,2,0
USW-Pro-Max-48-PoE(720W),/images/switch.jpg,0,1
USW-Pro-Max-48-PoE(720W),/images/banners/dcs-overview-1.png,1,0
USW-Pro-Max-48-PoE(720W),/images/banners/dcs-overview-2.png,2,0
USW-Pro-Max-24-PoE(400W),/images/products/Product-Pro-Max-24-PoE.png,0,1
USW-Pro-Max-24-PoE(400W),/images/banners/dcs-overview-1.png,1,0
USW-Pro-Max-24-PoE(400W),/images/banners/dcs-overview-2.png,2,0
USW-Pro-XG-48-PoE(1080),/images/switch.jpg,0,1
USW-Pro-XG-48-PoE(1080),/images/banners/dcs-overview-1.png,1,0
USW-Pro-XG-48-PoE(1080),/images/banners/dcs-overview-2.png,2,0
USW-Pro-XG-24-PoE(720W),/images/switch.jpg,0,1
USW-Pro-XG-24-PoE(720W),/images/banners/dcs-overview-1.png,1,0
USW-Pro-XG-24-PoE(720W),/images/banners/dcs-overview-2.png,2,0
USW-Pro-HD-24-PoE(600W),/images/switch.jpg,0,1
USW-Pro-HD-24-PoE(600W),/images/banners/dcs-overview-1.png,1,0
USW-Pro-HD-24-PoE(600W),/images/banners/dcs-overview-2.png,2,0
USW-Pro-XG-48,/images/switch.jpg,0,1
USW-Pro-XG-48,/images/banners/dcs-overview-1.png,1,0
USW-Pro-XG-48,/images/banners/dcs-overview-2.png,2,0
USW-Pro-XG-24,/images/switch.jpg,0,1
USW-Pro-XG-24,/images/banners/dcs-overview-1.png,1,0
USW-Pro-XG-24,/images/banners/dcs-overview-2.png,2,0
USW-Pro-XG-10-PoE(400W),/images/switch.jpg,0,1
USW-Pro-XG-10-PoE(400W),/images/banners/dcs-overview-1.png,1,0
USW-Pro-XG-10-PoE(400W),/images/banners/dcs-overview-2.png,2,0
USW-Pro-Max-16-PoE(180W),/images/switch.jpg,0,1
USW-Pro-Max-16-PoE(180W),/images/banners/dcs-overview-1.png,1,0
USW-Pro-Max-16-PoE(180W),/images/banners/dcs-overview-2.png,2,0
USW-Pro-HD-24,/images/switch.jpg,0,1
USW-Pro-HD-24,/images/banners/dcs-overview-1.png,1,0
USW-Pro-HD-24,/images/banners/dcs-overview-2.png,2,0
USW-Pro-Max-48,/images/switch.jpg,0,1
USW-Pro-Max-48,/images/banners/dcs-overview-1.png,1,0
USW-Pro-Max-48,/images/banners/dcs-overview-2.png,2,0
USW-Pro-Max-24,/images/switch.jpg,0,1
USW-Pro-Max-24,/images/banners/dcs-overview-1.png,1,0
USW-Pro-Max-24,/images/banners/dcs-overview-2.png,2,0
USW-Pro-Max-16,/images/switch.jpg,0,1
USW-Pro-Max-16,/images/banners/dcs-overview-1.png,1,0
USW-Pro-Max-16,/images/banners/dcs-overview-2.png,2,0
USW-Pro-48-PoE(600W),/images/switch.jpg,0,1
USW-Pro-48-PoE(600W),/images/banners/dcs-overview-1.png,1,0
USW-Pro-48-PoE(600W),/images/banners/dcs-overview-2.png,2,0
USW-Pro-24-PoE(400W),/images/products/Product-Pro-24-PoE.png,0,1
USW-Pro-24-PoE(400W),/images/banners/dcs-overview-1.png,1,0
USW-Pro-24-PoE(400W),/images/banners/dcs-overview-2.png,2,0
USW-Pro-48,/images/switch.jpg,0,1
USW-Pro-48,/images/banners/dcs-overview-1.png,1,0
USW-Pro-48,/images/banners/dcs-overview-2.png,2,0
USW-Pro-24,/images/switch.jpg,0,1
USW-Pro-24,/images/banners/dcs-overview-1.png,1,0
USW-Pro-24,/images/banners/dcs-overview-2.png,2,0
USW-Enterprise-48-PoE(720W),/images/switch.jpg,0,1
USW-Enterprise-48-PoE(720W),/images/banners/dcs-overview-1.png,1,0
USW-Enterprise-48-PoE(720W),/images/banners/dcs-overview-2.png,2,0
USW-Enterprise-24-PoE(400W),/images/switch.jpg,0,1
USW-Enterprise-24-PoE(400W),/images/banners/dcs-overview-1.png,1,0
USW-Enterprise-24-PoE(400W),/images/banners/dcs-overview-2.png,2,0
USW-Mission-Critical-(120W),/images/switch.jpg,0,1
USW-Mission-Critical-(120W),/images/banners/dcs-overview-1.png,1,0
USW-Mission-Critical-(120W),/images/banners/dcs-overview-2.png,2,0
USW-48-PoE(195W),/images/switch.jpg,0,1
USW-48-PoE(195W),/images/banners/dcs-overview-1.png,1,0
USW-48-PoE(195W),/images/banners/dcs-overview-2.png,2,0
USW-24-PoE(95W),/images/products/Product-Standard-24-PoE.png,0,1
USW-24-PoE(95W),/images/banners/dcs-overview-1.png,1,0
USW-24-PoE(95W),/images/banners/dcs-overview-2.png,2,0
USW-16-PoE(42W),/images/switch.jpg,0,1
USW-16-PoE(42W),/images/banners/dcs-overview-1.png,1,0
USW-16-PoE(42W),/images/banners/dcs-overview-2.png,2,0
USW-48,/images/switch.jpg,0,1
USW-48,/images/banners/dcs-overview-1.png,1,0
USW-48,/images/banners/dcs-overview-2.png,2,0
USW-24,/images/switch.jpg,0,1
USW-24,/images/banners/dcs-overview-1.png,1,0
USW-24,/images/banners/dcs-overview-2.png,2,0
USW-WAN,/images/switch.jpg,0,1
USW-WAN,/images/banners/dcs-overview-1.png,1,0
USW-WAN,/images/banners/dcs-overview-2.png,2,0
USW-WAN-RJ45,/images/products/Product-WAN-Switch-RJ45.png,0,1
USW-WAN-RJ45,/images/banners/dcs-overview-1.png,1,0
USW-WAN-RJ45,/images/banners/dcs-overview-2.png,2,0
USW-Lite-16-PoE(45W),/images/switch.jpg,0,1
USW-Lite-16-PoE(45W),/images/banners/dcs-overview-1.png,1,0
USW-Lite-16-PoE(45W),/images/banners/dcs-overview-2.png,2,0
USW-Lite-8-PoE(52W),/images/products/Product-Lite-8-PoE.png,0,1
USW-Lite-8-PoE(52W),/images/banners/dcs-overview-1.png,1,0
USW-Lite-8-PoE(52W),/images/banners/dcs-overview-2.png,2,0
USW-Pro-XG-8-PoE(155W),/images/switch.jpg,0,1
USW-Pro-XG-8-PoE(155W),/images/banners/dcs-overview-1.png,1,0
USW-Pro-XG-8-PoE(155W),/images/banners/dcs-overview-2.png,2,0
USW-Enterprise-8-PoE(120W),/images/switch.jpg,0,1
USW-Enterprise-8-PoE(120W),/images/banners/dcs-overview-1.png,1,0
USW-Enterprise-8-PoE(120W),/images/banners/dcs-overview-2.png,2,0
USW-Pro-8-PoE(120W),/images/switch.jpg,0,1
USW-Pro-8-PoE(120W),/images/banners/dcs-overview-1.png,1,0
USW-Pro-8-PoE(120W),/images/banners/dcs-overview-2.png,2,0
USW-Ultra-210W(202W),/images/switch.jpg,0,1
USW-Ultra-210W(202W),/images/banners/dcs-overview-1.png,1,0
USW-Ultra-210W(202W),/images/banners/dcs-overview-2.png,2,0
USW-Ultra-60W(52W),/images/switch.jpg,0,1
USW-Ultra-60W(52W),/images/banners/dcs-overview-1.png,1,0
USW-Ultra-60W(52W),/images/banners/dcs-overview-2.png,2,0
USW-Ultra(42W),/images/switch.jpg,0,1
USW-Ultra(42W),/images/banners/dcs-overview-1.png,1,0
USW-Ultra(42W),/images/banners/dcs-overview-2.png,2,0
USW-Flex-2.5G-8-PoE(196W),/images/switch.jpg,0,1
USW-Flex-2.5G-8-PoE(196W),/images/banners/dcs-overview-1.png,1,0
USW-Flex-2.5G-8-PoE(196W),/images/banners/dcs-overview-2.png,2,0
USW-Flex-2.5G-8,/images/switch.jpg,0,1
USW-Flex-2.5G-8,/images/banners/dcs-overview-1.png,1,0
USW-Flex-2.5G-8,/images/banners/dcs-overview-2.png,2,0
USW-Flex-2.5G-5,/images/switch.jpg,0,1
USW-Flex-2.5G-5,/images/banners/dcs-overview-1.png,1,0
USW-Flex-2.5G-5,/images/banners/dcs-overview-2.png,2,0
USW-Flex-Mini,/images/switch.jpg,0,1
USW-Flex-Mini,/images/banners/dcs-overview-1.png,1,0
USW-Flex-Mini,/images/banners/dcs-overview-2.png,2,0
USW-Flex(46W),/images/switch.jpg,0,1
USW-Flex(46W),/images/banners/dcs-overview-1.png,1,0
USW-Flex(46W),/images/banners/dcs-overview-2.png,2,0
USW-Flex-Utility,/images/switch.jpg,0,1
USW-Flex-Utility,/images/banners/dcs-overview-1.png,1,0
USW-Flex-Utility,/images/banners/dcs-overview-2.png,2,0
UACC-Flex-Utility-Pro,/images/switch.jpg,0,1
UACC-Flex-Utility-Pro,/images/banners/dcs-overview-1.png,1,0
UACC-Flex-Utility-Pro,/images/banners/dcs-overview-2.png,2,0
USW-Flex-XG,/images/switch.jpg,0,1
USW-Flex-XG,/images/banners/dcs-overview-1.png,1,0
USW-Flex-XG,/images/banners/dcs-overview-2.png,2,0
E7,/images/products/Product-UDR-5G-Max.png,0,1
E7,/images/banners/dcs-overview-1.png,1,0
E7,/images/banners/dcs-overview-2.png,2,0
E7-Campus,/images/products/Product-E7-Campus.png,0,1
E7-Campus,/images/banners/dcs-overview-1.png,1,0
E7-Campus,/images/banners/dcs-overview-2.png,2,0
E7-Audience,/images/products/Product-UDR-5G-Max.png,0,1
E7-Audience,/images/banners/dcs-overview-1.png,1,0
E7-Audience,/images/banners/dcs-overview-2.png,2,0
U7-Pro-XGS,/images/products/Product-UDR-5G-Max.png,0,1
U7-Pro-XGS,/images/banners/dcs-overview-1.png,1,0
U7-Pro-XGS,/images/banners/dcs-overview-2.png,2,0
U7-Pro-XG,/images/products/Product-U7-Pro-XGS.png,0,1
U7-Pro-XG,/images/banners/dcs-overview-1.png,1,0
U7-Pro-XG,/images/banners/dcs-overview-2.png,2,0
U7-Pro-Max,/images/products/Product-UDR-5G-Max.png,0,1
U7-Pro-Max,/images/banners/dcs-overview-1.png,1,0
U7-Pro-Max,/images/banners/dcs-overview-2.png,2,0
U7-Pr0,/images/products/Product-UDR-5G-Max.png,0,1
U7-Pr0,/images/banners/dcs-overview-1.png,1,0
U7-Pr0,/images/banners/dcs-overview-2.png,2,0
U7-LR,/images/products/Product-UDR-5G-Max.png,0,1
U7-LR,/images/banners/dcs-overview-1.png,1,0
U7-LR,/images/banners/dcs-overview-2.png,2,0
U7-Lite,/images/products/Product-UDR-5G-Max.png,0,1
U7-Lite,/images/banners/dcs-overview-1.png,1,0
U7-Lite,/images/banners/dcs-overview-2.png,2,0
U6-Enterprise,/images/products/Product-UDR-5G-Max.png,0,1
U6-Enterprise,/images/banners/dcs-overview-1.png,1,0
U6-Enterprise,/images/banners/dcs-overview-2.png,2,0
U6-Pro,/images/products/Product-UDR-5G-Max.png,0,1
U6-Pro,/images/banners/dcs-overview-1.png,1,0
U6-Pro,/images/banners/dcs-overview-2.png,2,0
U6-PLUS,/images/products/Product-UDR-5G-Max.png,0,1
U6-PLUS,/images/banners/dcs-overview-1.png,1,0
U6-PLUS,/images/banners/dcs-overview-2.png,2,0
UAP-AC-PRO,/images/products/Product-UDR-5G-Max.png,0,1
UAP-AC-PRO,/images/banners/dcs-overview-1.png,1,0
UAP-AC-PRO,/images/banners/dcs-overview-2.png,2,0
U7-Pro-XG-Wall,/images/products/Product-UDR-5G-Max.png,0,1
U7-Pro-XG-Wall,/images/banners/dcs-overview-1.png,1,0
U7-Pro-XG-Wall,/images/banners/dcs-overview-2.png,2,0
U7-Pro-Wall,/images/products/Product-U7-Pro-Wall.png,0,1
U7-Pro-Wall,/images/banners/dcs-overview-1.png,1,0
U7-Pro-Wall,/images/banners/dcs-overview-2.png,2,0
U7-IW,/images/products/Product-UDR-5G-Max.png,0,1
U7-IW,/images/banners/dcs-overview-1.png,1,0
U7-IW,/images/banners/dcs-overview-2.png,2,0
U6-Enterprise-IW,/images/products/Product-UDR-5G-Max.png,0,1
U6-Enterprise-IW,/images/banners/dcs-overview-1.png,1,0
U6-Enterprise-IW,/images/banners/dcs-overview-2.png,2,0
U6-IW,/images/products/Product-UDR-5G-Max.png,0,1
U6-IW,/images/banners/dcs-overview-1.png,1,0
U6-IW,/images/banners/dcs-overview-2.png,2,0
U6-Extender,/images/products/Product-UDR-5G-Max.png,0,1
U6-Extender,/images/banners/dcs-overview-1.png,1,0
U6-Extender,/images/banners/dcs-overview-2.png,2,0
U7-Pro-Outdoor,/images/products/Product-UDR-5G-Max.png,0,1
U7-Pro-Outdoor,/images/banners/dcs-overview-1.png,1,0
U7-Pro-Outdoor,/images/banners/dcs-overview-2.png,2,0
U7-Outdoor,/images/products/Product-U7-Outdoor.png,0,1
U7-Outdoor,/images/banners/dcs-overview-1.png,1,0
U7-Outdoor,/images/banners/dcs-overview-2.png,2,0
U6-Mesh,/images/products/Product-UDR-5G-Max.png,0,1
U6-Mesh,/images/banners/dcs-overview-1.png,1,0
U6-Mesh,/images/banners/dcs-overview-2.png,2,0
U6-Mesh-Pro,/images/products/Product-UDR-5G-Max.png,0,1
U6-Mesh-Pro,/images/banners/dcs-overview-1.png,1,0
U6-Mesh-Pro,/images/banners/dcs-overview-2.png,2,0
AC Mesh,/images/products/Product-UDR-5G-Max.png,0,1
AC Mesh,/images/banners/dcs-overview-1.png,1,0
AC Mesh,/images/banners/dcs-overview-2.png,2,0
UK-Ultra,/images/products/Product-UDR-5G-Max.png,0,1
UK-Ultra,/images/banners/dcs-overview-1.png,1,0
UK-Ultra,/images/banners/dcs-overview-2.png,2,0
Product Collection,/images/products/Product-UDR-5G-Max.png,0,1
Product Collection,/images/banners/dcs-overview-1.png,1,0
Product Collection,/images/banners/dcs-overview-2.png,2,0
UWB-XG,/images/products/Product-WiFI-BaseStation-XG.png,0,1
UWB-XG,/images/banners/dcs-overview-1.png,1,0
UWB-XG,/images/banners/dcs-overview-2.png,2,0
UDB-Pro-Sector,/images/products/Product-UDR-5G-Max.png,0,1
UDB-Pro-Sector,/images/banners/dcs-overview-1.png,1,0
UDB-Pro-Sector,/images/banners/dcs-overview-2.png,2,0
UDB-Pro,/images/products/Product-Device-Bridge-Pro-.png,0,1
UDB-Pro,/images/banners/dcs-overview-1.png,1,0
UDB-Pro,/images/banners/dcs-overview-2.png,2,0
UDB,/images/products/Product-UDR-5G-Max.png,0,1
UDB,/images/banners/dcs-overview-1.png,1,0
UDB,/images/banners/dcs-overview-2.png,2,0
UBB,/images/products/Product-UDR-5G-Max.png,0,1
UBB,/images/banners/dcs-overview-1.png,1,0
UBB,/images/banners/dcs-overview-2.png,2,0
UDB-Switch(35W),/images/products/Product-UDR-5G-Max.png,0,1
UDB-Switch(35W),/images/banners/dcs-overview-1.png,1,0
UDB-Switch(35W),/images/banners/dcs-overview-2.png,2,0
UBB-XG,/images/products/Product-UDR-5G-Max.png,0,1
UBB-XG,/images/banners/dcs-overview-1.png,1,0
UBB-XG,/images/banners/dcs-overview-2.png,2,0
UDB-IoT,/images/products/Product-UDR-5G-Max.png,0,1
UDB-IoT,/images/banners/dcs-overview-1.png,1,0
UDB-IoT,/images/banners/dcs-overview-2.png,2,0
UTR,/images/products/Product-UDR-5G-Max.png,0,1
UTR,/images/banners/dcs-overview-1.png,1,0
UTR,/images/banners/dcs-overview-2.png,2,0
